start_date,end_date,country_name,iso,location,dis_type,dis_subtype,total_deaths,total_affected,total_dam,insured_losses,disaster_no,associated_dis,associated_dis2
28/07/1971,28/07/1971,Afghanistan,AFG,Khinjan Pass,Landslide,Landslide,100,0,0,0,1971-0044,--,--
08/04/1987,08/04/1987,Afghanistan,AFG,,Landslide,Avalanche,70,0,0,0,1987-0385,--,--
15/06/1993,15/06/1993,Afghanistan,AFG,"Chindawal district (Kabul), Badakhstan province",Landslide,Landslide,115,1000,0,0,1993-0169,--,--
27/03/1995,27/03/1995,Afghanistan,AFG,"Kurluk Zir Kutal (Daraim district, Badakhshan Province)",Landslide,Landslide,354,174,0,0,1995-0050,--,--
27/03/1997,27/03/1997,Afghanistan,AFG,"Mazar-E-Sharif (city) (Balkh, Hindu Kush)",Landslide,Avalanche,100,0,0,0,1997-0322,--,--
27/03/1998,27/03/1998,Afghanistan,AFG,Salang - Salang Tunnel Level 1 = Baghlan,Landslide,Avalanche,70,0,0,0,1998-0437,--,--
06/02/2002,06/02/2002,Afghanistan,AFG,Salang district (Parwan province),Landslide,Avalanche,5,400,0,0,2002-0088,--,--
13/01/2006,13/01/2006,Afghanistan,AFG,"Ghuldori village (Kohestanat district, Sar-e-Pul province) ",Landslide,Landslide,13,300000,0,0,2006-0021,--,--
31/01/2006,31/01/2006,Afghanistan,AFG,Kohestan district (Badakhshan province),Landslide,Avalanche,15,0,0,0,2006-0045,--,--
18/01/2009,18/01/2009,Afghanistan,AFG,"Salang mountain pass (Hindu Kush mountains, Salang district, Parwan province)",Landslide,Avalanche,10,32,0,0,2009-0033,--,--
06/02/2010,09/02/2010,Afghanistan,AFG,"Salang mountain pass (Hindu Kush mountains, Salang district, Parwan province)",Landslide,Avalanche,169,130,0,0,2010-0048,--,--
02/03/2010,02/03/2010,Afghanistan,AFG,Arghanjkhwa district (Badakhshan province),Landslide,Avalanche,35,0,0,0,2010-0129,--,--
18/01/2012,18/01/2012,Afghanistan,AFG,"Arghanjkhwa, Eshkmesh, Khwahan, Kohestan, Kofab, Raghestan, Shuhada, Shahr-e-Buzorg, Yaftal-e-Sufla, Yawan districts (Badakhshan province)",Landslide,Avalanche,29,40,0,0,2012-0013,--,--
05/03/2012,05/03/2012,Afghanistan,AFG,Shaki district (Badakhshan province),Landslide,Avalanche,37,6,0,0,2012-0067,--,--
12/03/2012,12/03/2012,Afghanistan,AFG,Nuristan province,Landslide,Avalanche,45,0,0,0,2012-0563,--,--
10/09/2013,10/09/2013,Afghanistan,AFG,Zebak district (Badakhshan province),Landslide,Landslide,24,1000,0,0,2013-0414,--,--
15/02/2015,27/02/2015,Afghanistan,AFG,"Laghman, Nangarhar, Panjsher, Badakhshan, Bamyan provinces",Landslide,Avalanche,254,32985,3000,0,2015-0054,"Slide (land, mud, sn",Flood
21/02/2015,21/02/2015,Afghanistan,AFG,Raghestan district (Badakhshan province),Landslide,Avalanche,12,50,0,0,2015-0058,--,--
15/02/2015,15/02/2015,Afghanistan,AFG,"Yamgan district
",Landslide,Avalanche,6,100,0,0,2015-0059,--,--
27/04/2015,02/05/2015,Afghanistan,AFG,"Geriy Bala village (Khwahan district, Badakhshan province), Abi Barik village (Argo district, Badakhshan province), Jawzjan, Faryab, Sar-e-Pul, Baghlan, Balkh provinces",Landslide,Landslide,52,500,0,0,2015-0151,Flood,--
11/01/1985,11/01/1985,Albania,ALB,North,Landslide,Landslide,57,26,0,0,1985-0241,--,--
25/12/1993,25/12/1993,Algeria,DZA,Oran,Landslide,Landslide,15,696,0,0,1993-0344,--,--
09/10/2000,09/10/2000,Angola,AGO,"Chassuala village (Saurimo district, Lunda-Sul province)",Landslide,Landslide,13,0,0,0,2000-0657,--,--
16/08/1965,16/08/1965,Argentina,ARG,"Mendoza, Las Cuevas",Landslide,Landslide,45,0,0,0,1965-0048,--,--
/01/1984,/01/1984,Argentina,ARG,"Vescupio, Northeast, Northwestern provinces",Landslide,Landslide,30,12014,0,0,1984-0006,--,--
09/02/2009,10/02/2009,Argentina,ARG,"Tartagal town (Genaral Jose de San Martin district, Salta Province)",Landslide,Landslide,4,20000,15000,0,2009-0041,--,--
25/01/2014,25/01/2014,Argentina,ARG,"El Rodeo town (Ambato district, Catamarca province)",Landslide,--,24,350,0,0,2014-0021,--,--
24/06/2016,24/06/2016,Armenia,ARM,"Karchaghbyur city (Vardanis district, Gegharqunik province), Artik city (Artik district, Shirak province)",Landslide,Landslide,0,750,0,0,2016-0482,--,--
27/09/1996,27/09/1996,Australia,AUS,Gracetown,Landslide,Landslide,9,101,0,0,1996-0225,--,--
31/07/1997,31/07/1997,Australia,AUS,Thredbo,Landslide,Landslide,19,0,0,0,1997-0153,--,--
/12/1952,/12/1952,Austria,AUT,,Landslide,Landslide,28,0,0,0,1952-0034,--,--
11/01/1954,11/01/1954,Austria,AUT,Dalaas,Landslide,Avalanche,10,0,0,0,1954-0003,--,--
12/01/1954,12/01/1954,Austria,AUT,"Blons, Langen Valley",Landslide,Avalanche,200,380,0,0,1954-0004,--,--
/04/1975,/04/1975,Austria,AUT,Alps,Landslide,Landslide,15,0,0,0,1975-0026,--,--
/02/1982,/02/1982,Austria,AUT,Near Salzburg,Landslide,Avalanche,12,0,0,0,1982-0298,--,--
09/02/1984,09/02/1984,Austria,AUT,Swiss border,Landslide,Avalanche,30,0,0,0,1984-0243,--,--
24/02/1999,24/02/1999,Austria,AUT,"Galtuer, Valzur",Landslide,Avalanche,50,10000,41570,0,1999-0050,--,--
28/03/2000,28/03/2000,Austria,AUT,"Kitzsteinhorn (Zell am See, Salzburg)",Landslide,Avalanche,13,0,0,0,2000-0155,--,--
/12/2000,/12/2000,Azerbaijan,AZE,Dashkesan city (Dashkesan district; Ganja-Gazakh province),Landslide,Avalanche,11,0,0,0,2000-0834,--,--
29/10/1997,02/11/1997,Azores Islands,AZO,"Ribeira Quente Village, Sao Miguel",Landslide,Landslide,29,55,16300,0,1997-0272,Flood,--
16/08/2008,16/08/2008,Bangladesh,BGD,"Chittagong city (Chittagong district, Chittagong province)",Landslide,Landslide,13,50,0,0,2008-0568,--,--
14/06/2010,15/06/2010,Bangladesh,BGD,"Cox's Bazar, Bandarban districts (Chittagong province)",Landslide,Landslide,66,55230,0,0,2010-0231,--,--
04/07/2011,04/07/2011,Bangladesh,BGD,"Chittagong city (Chittagong district, Chittagong province)",Landslide,Landslide,17,0,0,0,2011-0586,--,--
18/07/2015,18/07/2015,Bangladesh,BGD,"Lalkhan Bazar area (Chittagong district, Chittagong province)",Landslide,Landslide,7,1003,0,0,2015-0411,--,--
08/12/1992,08/12/1992,Bolivia (Plurinational State of),BOL,"llipi (Tipuani, la Paz department)",Landslide,Landslide,49,600,400000,0,1992-0161,--,--
/02/1994,/02/1994,Bolivia (Plurinational State of),BOL,"Caranari, Larecaja, Nor y Sud Yungas, J.M. Pando, Pacajes, Munecas, Villaroel, Camacho, Loayza (La Paz Dpt.), Chapare, Toraque, Carrasco, Campero, Ayopaya ( Cochabamba Dpt.)",Landslide,Landslide,0,165000,0,0,1994-0043,--,--
09/04/1996,09/04/1996,Bolivia (Plurinational State of),BOL,Mount Cotahuma (La Paz),Landslide,Landslide,40,0,0,0,1996-0065,--,--
11/02/1998,11/02/1998,Bolivia (Plurinational State of),BOL,Mocotoro,Landslide,Landslide,60,23,0,0,1998-0030,--,--
31/03/2003,31/03/2003,Bolivia (Plurinational State of),BOL,"Chima town (Larecaja province, La Paz department)",Landslide,Landslide,69,1001,0,0,2003-0153,--,--
26/02/2011,26/02/2011,Bolivia (Plurinational State of),BOL,"La Paz city (Murillo province, La Paz department)",Landslide,Landslide,0,4000,0,0,2011-0107,--,--
23/09/2013,23/09/2013,Bolivia (Plurinational State of),BOL,"Caranavi town (Caranavi Province, La Paz department)",Landslide,--,19,29,0,0,2013-0383,--,--
01/01/2014,28/02/2014,Bolivia (Plurinational State of),BOL,"Trinidad town (Cercado Province, Beni department), Rurrenabaque town (General Jose Ballivi province, Beni department); Cochabamba, La Paz, Chuquisaca, Oruro, Tarija, Santa Cruz, Potosi, Pando departments",Landslide,Landslide,74,11400,200000,0,2014-0035,--,--
10/02/2000,10/02/2000,Bosnia and Herzegovina,BIH,"Velika Broda (Zenicko-dobojski district, Federacija Bosne I Hercegovine)",Landslide,Landslide,6,403,0,0,2000-0072,--,--
/03/1956,/03/1956,Brazil,BRA,,Landslide,Landslide,30,0,0,0,1956-0030,--,--
/03/1956,/03/1956,Brazil,BRA,,Landslide,Landslide,36,0,0,0,1956-0033,--,--
11/01/1966,11/01/1966,Brazil,BRA,Rio de Janeiro,Landslide,Landslide,350,4000000,27,0,1966-0019,--,--
19/03/1967,19/03/1967,Brazil,BRA,Rio de Janeiro,Landslide,Landslide,436,0,0,0,1967-0028,--,--
/05/1974,/05/1974,Brazil,BRA,North East (Ceara),Landslide,Landslide,91,0,0,0,1974-0024,--,--
23/10/1974,23/10/1974,Brazil,BRA,Sao Tome,Landslide,Landslide,30,0,0,0,1974-0053,--,--
/12/1983,/12/1983,Brazil,BRA,,Landslide,Landslide,13,40,0,0,1983-0204,--,--
20/05/1989,20/05/1989,Brazil,BRA,"Salvador, Santo Amaro Da Purificado (Central Bahia)",Landslide,Landslide,69,78000,0,0,1989-0157,--,--
27/04/1989,27/04/1989,Brazil,BRA,Roraima,Landslide,Landslide,30,0,0,0,1989-0439,--,--
24/06/1989,24/06/1989,Brazil,BRA,Santa Luzia,Landslide,Landslide,31,0,0,0,1989-0446,--,--
10/01/1991,18/01/1991,Brazil,BRA,"Minas Gerais, Rio de Janeiro",Landslide,Landslide,24,600,0,0,1991-0478,--,--
18/03/1992,20/03/1992,Brazil,BRA,"Barraguinha (Near Belo Horizonte, Minas Gerais state)",Landslide,Landslide,30,60,0,0,1992-0042,--,--
07/02/1995,07/02/1995,Brazil,BRA,Sao Paulo,Landslide,Landslide,42,2000,0,0,1995-0028,--,--
31/05/1995,31/05/1995,Brazil,BRA,Salvador,Landslide,Landslide,86,0,0,0,1995-0092,--,--
20/02/1996,20/02/1996,Brazil,BRA,"Rio de Janeiro, Sao Paulo",Landslide,Landslide,96,4000,0,0,1996-0028,--,--
21/04/1996,21/04/1996,Brazil,BRA,Salvador City,Landslide,Landslide,26,15,0,0,1996-0077,--,--
29/04/1996,29/04/1996,Brazil,BRA,Recife city,Landslide,Landslide,49,3090,0,0,1996-0080,--,--
21/05/1999,21/05/1999,Brazil,BRA,Salvador,Landslide,Landslide,25,9,0,0,1999-0190,--,--
30/07/2000,17/08/2000,Brazil,BRA,"Alagoas, Pernambuco provinces",Landslide,Landslide,60,143000,75000,0,2000-0466,--,--
09/12/2002,12/12/2002,Brazil,BRA,"Angra Dos Reis district, Rio de Janeiro province",Landslide,Landslide,74,1500,11000,0,2002-0824,Flood,--
21/12/2002,21/12/2002,Brazil,BRA,Teresopolis district (Rio de Janeiro province),Landslide,Landslide,13,0,0,0,2002-0830,--,--
10/01/2007,10/01/2007,Brazil,BRA,"Mirai, Muriae districts (Minas Gerais province)",Landslide,Landslide,0,5000,0,0,2007-0015,--,--
31/12/2009,28/01/2010,Brazil,BRA,"Iiha Grande Island (Angra dos Reis district, Rio de Janeiro province), Juiz de Fora district (Minas Gerais province)",Landslide,Landslide,74,1000,145000,0,2009-0600,Flood,Rain
27/04/2015,27/04/2015,Brazil,BRA,"Salvador city (Salvador district, Bahia state)
",Landslide,Landslide,15,0,0,0,2015-0157,--,--
17/12/1965,17/12/1965,Bulgaria,BGR,Rila mountains,Landslide,Landslide,11,0,0,0,1965-0070,--,--
29/03/2015,29/03/2015,Burundi,BDI,"Rutunga river (Muhuta district, Bujumbura rural province)",Landslide,Landslide,11,2870,0,0,2015-0109,--,--
20/07/2003,20/07/2003,Cameroon,CMR,"Wabane village (Lebialem district, Sud - Ouest province)",Landslide,Landslide,20,100,0,0,2003-0358,Flood,--
/02/1965,/02/1965,Chile,CHL,,Landslide,Landslide,26,0,0,0,1965-0095,--,--
24/10/1979,24/10/1979,Chile,CHL,Puerto Monte,Landslide,Landslide,30,0,0,0,1979-0247,--,--
29/11/1987,29/11/1987,Chile,CHL,Near Los Maitenes,Landslide,Avalanche,32,30,0,0,1987-0217,--,--
19/06/1991,19/06/1991,Chile,CHL,Antogagasta,Landslide,Landslide,141,82811,6000,0,1991-0249,--,--
23/03/1934,23/03/1934,China,CHN,Canton,Landslide,Landslide,500,0,0,0,1934-0005,--,--
/06/1982,/06/1982,China,CHN,"Jiangxi, Fujian provinces",Landslide,Landslide,75,0,0,0,1982-0069,--,--
//1982,//1982,China,CHN,,Landslide,Landslide,19,0,0,0,1982-0401,--,--
28/05/1984,28/05/1984,China,CHN,Dongchuan(Yunnan province),Landslide,Landslide,100,40,0,0,1984-0048,--,--
/02/1985,/02/1985,China,CHN,Shaanxi province,Landslide,Landslide,60,0,0,0,1985-0026,--,--
01/09/1987,01/09/1987,China,CHN,Sichuan province,Landslide,Landslide,65,119,0,0,1987-0150,--,--
10/07/1988,10/07/1988,China,CHN,Sichuan province,Landslide,Landslide,35,51000,0,0,1988-0307,--,--
15/07/1988,15/07/1988,China,CHN,Huashan region (Shaanxi province),Landslide,Landslide,17,1000,0,0,1988-0309,--,--
06/10/1989,06/10/1989,China,CHN,Wenzhou (Zhejiang province),Landslide,Landslide,4,5370,0,0,1989-0417,--,--
23/09/1991,23/09/1991,China,CHN,Yunnan province,Landslide,Landslide,200,0,0,0,1991-0226,--,--
/07/1993,/07/1993,China,CHN,"Hunan, Sichuan provinces",Landslide,Landslide,120,0,0,0,1993-0190,--,--
/07/1994,/07/1994,China,CHN,Yunnan,Landslide,Landslide,48,0,0,0,1994-0312,--,--
09/10/1995,09/10/1995,China,CHN,Zhejiang,Landslide,Landslide,37,0,0,0,1995-0322,--,--
24/03/1996,24/03/1996,China,CHN,"Bomi Region (Eastern Tibet, Sichuan province)",Landslide,Avalanche,56,554,0,0,1996-0063,--,--
31/05/1996,31/05/1996,China,CHN,"Yunnan, Laojinshan",Landslide,Landslide,226,0,0,0,1996-0128,--,--
06/06/1996,06/06/1996,China,CHN,"Laojinshan mountain, Yunnan province",Landslide,Landslide,226,77,0,0,1996-0138,--,--
02/12/1996,02/12/1996,China,CHN,Guizhou Province,Landslide,Landslide,23,0,0,0,1996-0297,--,--
09/06/1997,09/06/1997,China,CHN,Sichuan Prov.,Landslide,Landslide,110,1821,0,0,1997-0122,--,--
15/07/1997,15/07/1997,China,CHN,"Sichuan, Xingwen Level 2 - Level 1 = Sichuan, Guizhou",Landslide,Landslide,79,30,0,0,1997-0345,--,--
01/05/1998,26/05/1998,China,CHN,"Guangdong, Sichuan, Hunana, Fujian, Zhejiang, Hubei, Gansu, Guangxi Provinces",Landslide,Landslide,100,15,890000,0,1998-0171,--,--
16/06/1999,16/06/1999,China,CHN,Sichuan,Landslide,Landslide,23,45,0,0,1999-0197,--,--
05/06/2000,05/06/2000,China,CHN,"Sichuan Sheng, Guizhou Sheng provinces",Landslide,Landslide,71,2000,0,0,2000-0326,--,--
13/08/2000,13/08/2000,China,CHN,"Yingjiang Xian area (Dehong Dai and Jingpo district, Yunnan Sheng province)",Landslide,Landslide,14,27,2400,0,2000-0559,--,--
01/05/2001,01/05/2001,China,CHN,"Wulong Xiang area (Name Unknown district, Chongqing Shi province)",Landslide,Landslide,74,0,0,0,2001-0217,--,--
02/07/2001,02/07/2001,China,CHN,Kunming district (Yunnan Sheng province),Landslide,Landslide,19,10307,60000,0,2001-0385,--,--
01/08/2001,01/08/2001,China,CHN,", Caohezhang village (Benxi Shi area, Benxi district, Liaoning Sheng province), Yingkou Shi area (Name Unknown district, Liaoning Sheng province)",Landslide,Landslide,34,308,0,0,2001-0421,Collapse,--
25/09/2001,25/09/2001,China,CHN,"Mingshan Xian area (Ya'an district, Sichuan Sheng province)",Landslide,Landslide,11,1000,0,0,2001-0540,--,--
28/09/2001,28/09/2001,China,CHN,"Yongsheng Xian area(Lijiang district, Yunnan Sheng province)",Landslide,Landslide,14,10018,0,0,2001-0573,--,--
28/07/2001,28/07/2001,China,CHN,"Zhenyuan Yi-Hani-Lahu Zizhi area (Pu'er district, Yunnan Sheng province)",Landslide,Landslide,16,0,0,0,2001-0768,--,--
14/06/2002,14/06/2002,China,CHN,"Shantong village (Gele Shan town, Shapingba area, Name Unknown district, Chongqing Shi province)",Landslide,Landslide,10,0,0,0,2002-0361,--,--
/08/2002,/08/2002,China,CHN,Yunnan Sheng province,Landslide,Landslide,16,0,0,0,2002-0508,--,--
04/10/2002,04/10/2002,China,CHN,"Yichikou village (Wuding area, Chuxiong Yi district, Yunnan Sheng province)",Landslide,Landslide,15,11,0,0,2002-0640,--,--
15/09/2002,15/09/2002,China,CHN,"Xianfeng Xian area (Enshi Tujia and Miao, Hubei Sheng province)",Landslide,Landslide,22,0,0,0,2002-0645,--,--
11/05/2003,11/05/2003,China,CHN,"Sansui area (Quiandongnan Miao and Dong district, Guizhou Sheng province)",Landslide,Landslide,35,0,0,0,2003-0219,--,--
26/08/2003,30/08/2003,China,CHN,"Ziyang Shi area (Ziyang district, Sichuan Sheng province), Danba area (Garze Tibetan district, Sichuan Sheng province), Shimian area (Ya'an district, Sichuan Sheng province)",Landslide,Landslide,17,0,0,0,2003-0441,Flood,--
05/06/2004,05/06/2004,China,CHN,"Wansheng Qu area (Name Unknown district, Chongqing Shi province)",Landslide,Landslide,21,100,0,0,2004-0293,--,--
/07/2006,/07/2006,China,CHN,Shanxi Sheng province,Landslide,Landslide,11,0,0,0,2006-0357,--,--
20/11/2007,20/11/2007,China,CHN,"Badong area (Enshi Tujia and Miao district, Hubei Sheng province)",Landslide,Landslide,33,1,0,0,2007-0580,Transport accident,--
14/03/2008,14/03/2008,China,CHN,"Huocheng area (Ili Kazakh district, Xinjiang Uygur Zizhiqu province)",Landslide,Avalanche,12,0,0,0,2008-0140,--,--
13/06/2008,13/06/2008,China,CHN,Luliang district (Shanxi Sheng province),Landslide,Landslide,19,0,0,0,2008-0241,--,--
08/09/2008,08/09/2008,China,CHN,"Taoshi village (Xiangfen area, Linfen district, Shanxi Sheng province)",Landslide,Landslide,277,35,0,0,2008-0398,--,--
08/07/2008,08/07/2008,China,CHN,"Long En village (Liangshan Yi district, Sichuan Sheng province)",Landslide,Landslide,15,0,0,0,2008-0596,--,--
05/06/2009,05/06/2009,China,CHN,Wulong Xian area (Chongqing Shi province),Landslide,Landslide,72,0,0,0,2009-0218,--,--
14/07/2009,23/07/2009,China,CHN,"Kangding area (Garze Tibetan, Sichuan Sheng province), Beichuan area (Mianyang district, Sichuan Sheng province), Wenchuan area (Ngawa Tibetan and Quiang, Sichuan Sheng province), Qingchuan area (Guangyuan, Sichuan Sheng province)",Landslide,Landslide,54,10004,139000,0,2009-0284,--,--
22/07/2009,22/07/2009,China,CHN,Jixi district (Heilongjiang Sheng province),Landslide,Landslide,23,0,0,0,2009-0285,--,--
06/08/2009,06/08/2009,China,CHN,"Hanyuan Xian area (Ya'an district, Sichuan Sheng province)",Landslide,Landslide,31,18,0,0,2009-0313,--,--
17/11/2009,17/11/2009,China,CHN,"Zhongyang Xiang area (Luliang district, Shanxi Sheng province)",Landslide,Landslide,23,0,0,0,2009-0500,--,--
30/05/2010,03/06/2010,China,CHN,Guangxi Zhuangzu Zizhiqu province,Landslide,Landslide,52,2100000,0,0,2010-0216,--,--
28/06/2010,28/06/2010,China,CHN,"Dazhai village (Guanling Bouyi-Miao Zizhixi area, Anshun district, Guizhou Sheng province)",Landslide,Landslide,99,0,0,0,2010-0262,--,--
27/07/2010,27/07/2010,China,CHN,"Hanyuan Xian area (Ya'an district, Sichuan Sheng province)",Landslide,Landslide,21,0,0,0,2010-0354,--,--
07/08/2010,08/08/2010,China,CHN,"Zhouqu Xian area (Gannan Tibetan district, Gansu Sheng province)",Landslide,Landslide,1765,47200,759000,3000,2010-0377,--,--
14/08/2010,14/08/2010,China,CHN,"Wenchuan area (Ngawa Tibetan and Qiang district, Sichuan Sheng province)",Landslide,Landslide,32,500,0,0,2010-0394,--,--
18/08/2010,18/08/2010,China,CHN,"Puladixiang village (Gongshan Dulong-Nu Zizhixia area, Nujiang Lisu district, Yunnan Sheng province)",Landslide,Landslide,92,0,0,0,2010-0411,--,--
06/09/2010,06/09/2010,China,CHN,"Baoshan city (Baoshan district, Yunnan Sheng province)",Landslide,Landslide,48,0,0,0,2010-0464,--,--
10/03/2010,10/03/2010,China,CHN,"Shuanghuyu village (Zizhou area, Yulin district, Shaanxi Sheng province)",Landslide,Landslide,28,135,0,0,2010-0682,--,--
09/05/2011,09/05/2011,China,CHN,"Luojiang area (Deyang district, Sichuan Sheng province)",Landslide,Landslide,22,0,0,0,2011-0156,--,--
05/07/2011,05/07/2011,China,CHN,"Lueyang area (Hanzhong district, Shaanxi Sheng province)",Landslide,Landslide,18,2,0,0,2011-0268,--,--
05/10/2012,05/10/2012,China,CHN,"Zhenhe village (Yiliang area , Kunming district, Yunnan Sheng province)",Landslide,Landslide,19,0,0,0,2012-0455,--,--
29/03/2013,29/03/2013,China,CHN,"Mozhugongka Xian area (Lhassa district, Xizang Zizhiqu province)",Landslide,Landslide,83,0,0,0,2013-0167,--,--
10/07/2013,10/07/2013,China,CHN,"Zhongxing village (Dujiangyan Shi area, Chengdu district, Sichuan Sheng province)",Landslide,Landslide,17,0,0,0,2013-0245,--,--
22/04/2013,22/04/2013,China,CHN,"Sinan area (Tongren district, Guizhou Sheng province)",Landslide,Landslide,11,2,0,0,2013-0565,--,--
27/08/2014,27/08/2014,China,CHN,"Fuquan Shi area (Qiannan Buyei and Miao, Guizhou Sheng province)",Landslide,Landslide,8,407,0,0,2014-0337,--,--
14/09/2014,14/09/2014,China,CHN,"Dazhou, Guang'an districts (Sichuan Sheng province), Chongqing Shi province",Landslide,--,10,0,0,0,2014-0572,--,--
13/11/2015,13/11/2015,China,CHN,"Lindong village (Lishui district, Zhejiang Sheng province) ",Landslide,Landslide,38,300,0,0,2015-0510,--,--
04/05/2016,11/05/2016,China,CHN,"Sanming district (Fujian Sheng province), Guangxi Zhuangzu Zizhiqu, Guangdong Sheng provinces",Landslide,Landslide,66,237600,820000,0,2016-0162,--,--
01/07/2016,01/07/2016,China,CHN,"Pianpo village (Bijie district, Guizhou Sheng province)",Landslide,Landslide,22,7,0,0,2016-0250,--,--
07/07/2016,07/07/2016,China,CHN,Kunlun mountain (Xinjiang Uygur Zizhiqu province),Landslide,Landslide,35,0,0,0,2016-0255,--,--
05/11/1926,05/11/1926,Colombia,COL,Pereira,Landslide,Landslide,100,0,0,0,1926-0013,--,--
12/07/1954,12/07/1954,Colombia,COL,Medellin,Landslide,Landslide,140,0,0,0,1954-0012,--,--
/12/1954,/12/1954,Colombia,COL,,Landslide,Landslide,47,0,0,0,1954-0064,--,--
27/11/1965,27/11/1965,Colombia,COL,Manizales,Landslide,Landslide,32,0,0,0,1965-0065,--,--
/12/1971,/12/1971,Colombia,COL,,Landslide,Landslide,200,0,0,0,1971-0135,--,--
26/01/1972,26/01/1972,Colombia,COL,San Josecito,Landslide,Landslide,70,0,0,0,1972-0018,--,--
26/06/1973,26/06/1973,Colombia,COL,San Antonio De Prado,Landslide,Landslide,16,0,0,0,1973-0029,--,--
28/06/1973,28/06/1973,Colombia,COL,Bogota,Landslide,Landslide,200,0,0,0,1973-0030,--,--
28/06/1974,28/06/1974,Colombia,COL,Quebrada Blanca,Landslide,Landslide,300,1000,0,0,1974-0031,--,--
29/09/1974,29/09/1974,Colombia,COL,Medellin,Landslide,Landslide,90,0,0,0,1974-0048,--,--
02/05/1976,02/05/1976,Colombia,COL,Near Fresno,Landslide,Landslide,13,16,0,0,1976-0036,--,--
09/05/1977,09/05/1977,Colombia,COL,Marizales,Landslide,Landslide,0,100,0,0,1977-0069,--,--
/04/1981,/04/1981,Colombia,COL,Northern provinces,Landslide,Landslide,65,14000,0,0,1981-0043,--,--
/01/1982,/01/1982,Colombia,COL,,Landslide,Landslide,30,0,0,0,1982-0383,--,--
/05/1986,/05/1986,Colombia,COL,,Landslide,Landslide,26,0,0,0,1986-0247,--,--
/06/1986,/06/1986,Colombia,COL,,Landslide,Landslide,35,0,0,0,1986-0248,--,--
21/06/1986,21/06/1986,Colombia,COL,,Landslide,Landslide,200,0,0,0,1986-0292,--,--
27/09/1987,27/09/1987,Colombia,COL,Villatina (Medellin),Landslide,Landslide,640,6436,0,0,1987-0167,--,--
16/03/1987,16/03/1987,Colombia,COL,,Landslide,Landslide,13,0,0,0,1987-0554,--,--
03/06/1991,07/06/1991,Colombia,COL,"Ciudad Bolivar, Frontino (Antioqua Department)",Landslide,Landslide,45,0,0,0,1991-0129,--,--
17/07/1991,17/07/1991,Colombia,COL,Between Mocoa and Pasao,Landslide,Landslide,50,0,400,0,1991-0176,--,--
07/08/1991,07/08/1991,Colombia,COL,"Norte Sant Cesar, Serrania del Perija",Landslide,Avalanche,10,117,0,0,1991-0326,--,--
28/11/1993,28/11/1993,Colombia,COL,Caldas,Landslide,Landslide,10,157,0,0,1993-0491,--,--
21/12/1993,21/12/1993,Colombia,COL,Caldas,Landslide,Landslide,10,924,0,0,1993-0492,--,--
19/06/1995,19/06/1995,Colombia,COL,"Santa Rose de Cabal, Dosquebradas",Landslide,Landslide,17,0,0,0,1995-0122,--,--
05/05/1996,05/05/1996,Colombia,COL,Danubio,Landslide,Landslide,5,110,0,0,1996-0084,--,--
22/11/1998,22/11/1998,Colombia,COL,La Catorce,Landslide,Landslide,104,0,0,0,1998-0452,--,--
09/04/1999,09/04/1999,Colombia,COL,"Cienaga, Choco, Cauca, Cordoba",Landslide,Landslide,25,3000,0,0,1999-0106,--,--
25/12/1999,25/12/1999,Colombia,COL,Narino,Landslide,Landslide,22,400,0,0,1999-0612,--,--
05/06/2001,05/06/2001,Colombia,COL,"La Fea town (Valdivia district, Antioquia province)",Landslide,Landslide,14,0,0,0,2001-0395,--,--
22/11/2001,22/11/2001,Colombia,COL,Filadelfia district (Caldas province),Landslide,Landslide,80,32,0,0,2001-0637,--,--
27/10/2002,29/10/2002,Colombia,COL,"El Dorado, Canonico, San Mateo towns (Montecristo district, Bolivar province)",Landslide,Landslide,70,2000,0,0,2002-0728,--,--
19/03/2003,19/03/2003,Colombia,COL,Manizales district (Caldas province),Landslide,Landslide,35,779,0,0,2003-0138,--,--
31/05/2008,31/05/2008,Colombia,COL,Medellin district (Antioquia province),Landslide,Landslide,27,16,0,0,2008-0218,--,--
07/02/2009,07/02/2009,Colombia,COL,"Altos de Cazuca (Soacha district, Cundinamarca province)",Landslide,Landslide,0,593,0,0,2009-0096,--,--
23/07/2009,23/07/2009,Colombia,COL,Novita district (Choco province),Landslide,Landslide,30,7,0,0,2009-0637,--,--
27/09/2010,27/09/2010,Colombia,COL,Giraldo district (Antioquia province),Landslide,Landslide,30,0,0,0,2010-0502,--,--
05/12/2010,05/12/2010,Colombia,COL,"Bello town (Medellin district, Antioquia province)",Landslide,Landslide,145,0,0,0,2010-0625,--,--
04/11/2011,05/11/2011,Colombia,COL,Manizales district (Caldas province),Landslide,Landslide,40,175,0,0,2011-0431,--,--
17/05/2015,18/05/2015,Colombia,COL,"Salgar city (Antioquia), Amazonas province",Landslide,Landslide,93,348,0,0,2015-0171,Flood,--
08/03/1968,08/03/1968,Congo (the Democratic Republic of the),COD,Mandwe (Kivu province),Landslide,Landslide,154,768,0,0,1968-0035,--,--
28/03/1989,28/03/1989,Congo (the Democratic Republic of the),COD,South-Kivu,Landslide,Landslide,0,148,0,0,1989-0175,--,--
25/12/2001,25/12/2001,Congo (the Democratic Republic of the),COD,Nord-Kivu province,Landslide,Landslide,12,0,0,0,2001-0709,--,--
