affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
0,16/04/1970,72,6.686347800000001,0,45.92406,16/04/1970,4,2,1
0,//1989,72,121.0470121,0,14.5509577,//1989,4,2,1
0,/04/1955,73,139.8421525,0,35.8190837,/04/1955,4,2,1
0,//1936,73,6.0244013,0,59.028812,//1936,4,2,1
0,01/05/2001,74,123.2805086,0,41.7855064,01/05/2001,4,2,1
0,/06/1982,75,120.368406,0,36.071405,/06/1982,4,2,1
0,05/07/1972,80,140.5694917,0,39.3308958,05/07/1972,4,2,1
0,31/05/1995,86,-38.3260615,0,-12.706893,31/05/1995,4,2,1
0,11/08/2000,86,80.0409178,0,29.7867632,11/08/2000,4,2,1
0,29/09/1974,90,-75.57351899999999,0,6.227289700000001,29/09/1974,4,2,1
0,30/08/1965,90,7.929135,0,46.109198,30/08/1965,4,2,1
0,/05/1974,91,-37.6951539,0,-12.0951292,/05/1974,4,2,1
0,18/08/2010,92,98.7651593,0,27.61578,18/08/2010,4,2,1
0,11/11/1995,95,85.355958,0,27.720156,11/11/1995,4,2,1
0,28/06/2010,99,108.869702,0,34.24509,28/06/2010,4,2,1
0,27/03/1997,100,67.709953,0,33.93911,27/03/1997,4,2,1
0,05/11/1926,100,-75.67962,0,4.81263,05/11/1926,4,2,1
0,27/04/1983,100,-79.88579790000001,0,-2.2036911,27/04/1983,4,2,1
0,11/02/1922,100,15.0728582,0,37.5758123,11/02/1922,4,2,1
0,21/03/1971,100,141.6404629,0,-5.1273589,21/03/1971,4,2,1
0,/10/1985,100,-66.6133213,0,18.4338406,/10/1985,4,2,1
0,/03/1956,103,-118.3049844,0,34.0612439,/03/1956,4,2,1
0,22/11/1998,104,-114.1812227,0,48.3701982,22/11/1998,4,2,1
0,07/08/1972,105,-97.46572599999999,0,25.8338959,07/08/1972,4,2,1
0,20/09/1988,106,83.56498359999999,0,28.3422221,20/09/1988,4,2,1
0,18/07/1964,108,139.6319995,0,35.6006262,18/07/1964,4,2,1
0,24/06/1963,116,-118.3049844,0,34.0612439,24/06/1963,4,2,1
0,/07/1993,120,123.007905,0,41.096056,/07/1993,4,2,1
0,/10/1950,130,-74.9375742,0,-14.833938,/10/1950,4,2,1
0,12/07/1954,140,-75.57351899999999,0,6.227289700000001,12/07/1954,4,2,1
0,05/12/2010,145,-74.35977179999999,0,4.347235700000001,05/12/2010,4,2,1
0,25/06/1980,150,77.335314,0,28.689047,25/06/1980,4,2,1
0,14/02/1931,190,-78.5422198,0,-0.2592624,14/02/1931,4,2,1
0,23/09/1991,200,100.2653229,0,25.6069511,23/09/1991,4,2,1
0,/12/1971,200,-76.5357219,0,3.2678043,/12/1971,4,2,1
0,28/06/1973,200,-74.113787,0,4.611664999999999,28/06/1973,4,2,1
0,21/06/1986,200,-76.5357219,0,3.2678043,21/06/1986,4,2,1
0,01/09/1923,200,139.1375098,0,35.2025274,01/09/1923,4,2,1
0,/10/1981,200,121.0470121,0,14.5509577,/10/1981,4,2,1
0,02/03/1938,200,-85.6670739,0,42.91308919999999,02/03/1938,4,2,1
0,31/05/1996,226,120.312235,0,36.068854,31/05/1996,4,2,1
0,/03/1983,232,-74.9375742,0,-14.833938,/03/1983,4,2,1
0,15/03/1988,250,74.82899789999999,0,32.769996,15/03/1988,4,2,1
0,/07/1988,255,77.335314,0,28.689047,/07/1988,4,2,1
0,22/10/1954,262,-95.1440736,0,29.6444247,22/10/1954,4,2,1
0,//1972,400,-80.7250597,0,40.0528585,//1972,4,2,1
0,/04/1955,405,99.089536,0,2.928373,/04/1955,4,2,1
0,19/03/1967,436,-43.17528840000001,0,-22.9186215,19/03/1967,4,2,1
0,23/03/1934,500,-69.5178478,0,44.4780943,23/03/1934,4,2,1
0,18/09/1948,500,91.8330525,0,26.1583082,18/09/1948,4,2,1
0,25/04/1973,500,-71.5553939,0,-16.4398285,25/04/1973,4,2,1
0,18/03/1971,600,-70.6463886,0,-33.5359567,18/03/1971,4,2,1
0,01/10/1968,1000,84.0180642,0,27.2590444,01/10/1968,4,2,1
0,09/10/1963,1917,12.3292696,0,46.2672765,09/10/1963,4,2,1
0,20/09/1973,2800,-87.94679839999999,0,15.575926,20/09/1973,4,2,1
0,/12/1941,5000,-77.5230093,0,-9.5395626,/12/1941,4,2,1
1,22/11/2011,3,14.7861923,0,40.9185215,22/11/2011,2,2,2
1,06/11/2009,13,108.1534289,0,15.3399437,06/11/2009,3,2,2
