affected,end_date,deaths,lon,damage,lat,start_date,death_level,affected_level, damage_level
0,10/09/1989,0,139.8421525,0,35.8190837,10/09/1989,1,1,1
0,28/09/2015,0,127.7763814,0,26.2906216,28/09/2015,1,1,1
0,06/10/2016,0,141.352615,0,43.067934,05/10/2016,1,1,1
0,07/02/2014,0,71.8023991,0,40.18645790000001,01/02/2014,1,1,1
0,09/01/2005,0,24.1820815,0,56.976592,09/01/2005,1,1,1
0,/05/1989,0,27.4659164,0,-29.3753308,/05/1989,1,1,1
0,16/03/1994,0,49.0560874,0,-18.808898,16/03/1994,1,1,1
0,10/07/1960,0,-78.8167129,0,33.753216,10/07/1960,1,1,1
0,17/09/1989,0,-78.8167129,0,33.753216,17/09/1989,1,1,1
0,/02/1979,0,63.3583335,0,-19.7541733,/02/1979,1,1,1
0,07/02/1984,0,63.3583335,0,-19.7541733,07/02/1984,1,1,1
0,29/01/1985,0,63.3583335,0,-19.7541733,29/01/1985,1,1,1
0,03/10/2001,0,-99.15719299999999,0,19.4209179,03/10/2001,1,1,1
0,06/06/2014,0,-99.23324819999999,0,19.3590045,30/05/2014,1,1,1
0,12/09/1928,0,-99.3840807,0,20.7379105,12/09/1928,1,1,1
0,27/08/1990,0,-99.3840807,0,20.7379105,27/08/1990,1,1,1
0,07/01/2014,0,-7.6222634,0,33.5393983,07/01/2014,1,1,1
0,26/03/1985,0,32.1439075,0,-26.1095726,26/03/1985,1,1,1
0,//1987,0,-97.46572599999999,0,25.8338959,//1987,1,1,1
0,13/11/1972,0,-86.1082318,0,42.7721521,12/11/1972,1,1,1
0,04/01/1976,0,-86.1082318,0,42.7721521,02/01/1976,1,1,1
0,21/11/1984,0,-86.1082318,0,42.7721521,21/11/1984,1,1,1
0,/08/1985,0,-86.1082318,0,42.7721521,/08/1985,1,1,1
0,20/10/1986,0,-86.1082318,0,42.7721521,20/10/1986,1,1,1
0,30/12/1954,0,-63.04965729999999,0,18.0435444,30/12/1954,1,1,1
0,04/09/1960,0,-63.0446073,0,18.0247428,04/09/1960,1,1,1
0,19/01/1968,0,167.4377024,0,-22.6544527,19/01/1968,1,1,1
0,07/03/1975,0,-81.1431549,0,37.830846,07/03/1975,1,1,1
0,16/01/1976,0,166.4482196,0,-22.2763902,16/01/1976,1,1,1
0,05/03/1981,0,166.4689889,0,-22.2638667,05/03/1981,1,1,1
0,22/07/1992,0,174.7443766,0,-36.7218486,22/07/1992,1,1,1
0,11/10/2000,0,172.631093,0,-43.510095,11/10/2000,1,1,1
0,24/09/2010,0,-83.40230629999999,0,14.079027,24/09/2010,1,1,1
0,10/02/1968,0,-169.926667,0,-19.077778,10/02/1968,1,1,1
0,01/01/1992,0,10.7491989,0,59.91109429999999,01/01/1992,1,1,1
0,01/09/1926,0,67.07515289999999,0,24.802052,01/09/1926,1,1,1
0,10/03/1939,0,68.3648059,0,25.3664387,10/03/1939,1,1,1
0,/05/1972,0,150.300436,0,-5.5520464,/05/1972,1,1,1
0,07/08/1931,0,121.0469028,0,14.5506214,07/08/1931,1,1,1
0,15/10/1934,0,121.0469028,0,14.5506214,15/10/1934,1,1,1
0,17/08/1968,0,121.0469028,0,14.5506214,17/08/1968,1,1,1
0,08/09/1990,0,121.0470121,0,14.5509577,08/09/1990,1,1,1
0,08/01/2005,0,18.477069,0,53.9885855,07/01/2005,1,1,1
0,/02/2005,0,22.684082,0,49.191584,/02/2005,1,1,1
0,25/02/1989,0,-9.235811199999999,0,38.7737389,25/02/1989,1,1,1
0,25/12/2013,0,-9.2002929,0,38.7109336,24/12/2013,1,1,1
0,/09/1960,0,-66.6133213,0,18.4338406,/09/1960,1,1,1
0,17/09/1989,0,-66.6133213,0,18.4338406,17/09/1989,1,1,1
0,31/08/2004,0,-67.1508997,0,18.4257212,31/08/2004,1,1,1
0,04/08/2011,0,-67.1508997,0,18.4257212,04/08/2011,1,1,1
0,25/08/2012,0,-67.1508997,0,18.4257212,25/08/2012,1,1,1
0,/04/1984,0,-80.54307039999999,0,37.5914433,/04/1984,1,1,1
0,13/09/1928,0,-84.21028799999999,0,33.474311,13/09/1928,1,1,1
0,02/01/1955,0,-84.21028799999999,0,33.474311,02/01/1955,1,1,1
0,/11/1984,0,-84.21028799999999,0,33.474311,/11/1984,1,1,1
0,27/08/1990,0,-84.21028799999999,0,33.474311,27/08/1990,1,1,1
0,10/07/1960,0,-78.7396498,0,42.9114434,10/07/1960,1,1,1
0,08/09/1986,0,-78.7396498,0,42.9114434,08/09/1986,1,1,1
0,/09/1987,0,-78.7396498,0,42.9114434,/09/1987,1,1,1
0,28/09/2016,0,-60.9805564,0,14.0241085,28/09/2016,1,1,1
0,/02/1982,0,43.7686247,0,26.3051734,/02/1982,1,1,1
0,02/02/2011,0,159.978025,0,-9.4332649,02/02/2011,1,1,1
0,08/11/2015,0,16.8823573,0,41.119431,08/11/2015,1,1,1
0,/06/1983,0,44.4530324,0,42.4922358,/06/1983,1,1,1
