affected,end_date,deaths,lon,damage,lat,start_date,extra
NULL,1925,NULL,-119.4179324,NULL,36.778261,1925,{'Location': 'CALIFORNIA'}
NULL,1925,NULL,125,NULL,13,1925,{'Location': 'PHILIPPINE SEA'}
NULL,1925,NULL,-107,NULL,18.5,1925,{'Location': 'S. MEXICO'}
NULL,1925,NULL,120.8958242,NULL,8.5190434,1925,{'Location': 'SULU SEA'}
NULL,1925,NULL,138,NULL,10,1925,{'Location': 'CAROLINE ISLANDS'}
NULL,1926,NULL,-68.35,NULL,44.233,1926,{'Location': 'BERNARD;ME'}
NULL,1926,NULL,159.5,NULL,-9,1926,{'Location': 'SOLOMON SEA'}
NULL,1926,NULL,-155.5,NULL,20.5,1926,{'Location': 'HAWAII'}
NULL,1926,2.0,-159.777671,NULL,-21.236736,1926,{'Location': 'COOK ISLANDS'}
NULL,1926,NULL,100.6,NULL,-0.7,1926,{'Location': 'SW. SUMATRA'}
NULL,1926,NULL,-2.131,NULL,49.21,1926,{'Location': 'ENGLISH CHANNEL'}
NULL,1926,NULL,128,NULL,35,1926,{'Location': 'S. OF KOREA'}
NULL,1926,NULL,14.833,NULL,38.567,1926,{'Location': 'AEOLIAN ISLANDS'}
NULL,1926,NULL,-28.4,NULL,38.3,1926,{'Location': 'AZORES'}
NULL,1926,NULL,23.3,NULL,36.5,1926,{'Location': 'ARGOLIKOS GULF'}
NULL,1926,NULL,159.519,NULL,-9.674,1926,{'Location': 'SOLOMON ISLANDS'}
NULL,1926,NULL,-71,NULL,-28,1926,{'Location': 'NORTHERN CHILE'}
NULL,1926,NULL,-8.224454,NULL,39.39987199999999,1926,{'Location': 'PORTUGAL'}
