affected,end_date,deaths,lon,damage,lat,start_date
500,26/10/2007,2,-89.8410834,0,13.9278814,12/10/2007
3000,16/10/2008,0,-88.4352636,0,13.3374775,16/10/2008
300000,17/10/2011,35,-89.8410834,1000000,13.9278814,/09/2011
0,29/09/2015,1,-89.8410834,0,13.9278814,22/09/2015
16000,07/05/1968,1,44.1209058,920,5.6093204,07/05/1968
70000,/04/1976,0,43.5556345,0,5.946672,/04/1976
1000,/08/1978,9,39.5806772,0,11.7720669,/08/1978
20000,/05/1981,0,44.1209058,0,5.6093204,/05/1981
8000,17/08/1985,9,39.1343867,0,7.9605318,17/08/1985
45000,/08/1988,0,34.3310364,0,7.4623042,/08/1988
350000,01/09/1990,0,34.3310364,0,7.4623042,27/08/1990
4800,/08/1993,0,38.7614769,0,9.0109684,/08/1993
30000,/08/1993,2,38.6657569,0,8.465708900000001,/08/1993
43014,18/08/1994,4,39.5806772,3500,11.7720669,15/08/1994
93875,15/05/1995,27,44.1209058,500,5.6093204,28/04/1995
90000,08/06/1996,40,34.5887697,0,8.2562728,08/06/1996
25000,25/08/1996,0,34.5887697,0,8.2562728,12/08/1996
79000,02/11/1999,34,44.7350863,0,5.244615500000001,30/10/1999
31000,10/08/2001,5,41.0835415,0,11.7380499,10/08/2001
6000,/07/2001,0,34.3310364,0,7.4623042,/07/2001
2500,/08/2001,0,36.6113269,0,14.2927888,/08/2001
4000,21/04/2002,22,40.3088626,0,13.6533,16/04/2002
110000,20/05/2003,119,42.0055456,0,9.3932121,28/04/2003
235418,26/04/2005,156,41.8380885,5000,9.606859,23/04/2005
0,22/05/2005,42,41.8597197,1200,9.593999499999999,20/05/2005
7000,01/09/2005,0,39.5806772,0,11.7720669,19/08/2005
0,01/09/2005,13,39.5806772,0,11.7720669,01/09/2005
10000,25/04/2006,0,40.3088626,0,13.6533,09/04/2006
10096,08/08/2006,498,41.8597197,3200,9.593999499999999,05/08/2006
450,09/08/2006,5,39.5806772,0,11.7720669,09/08/2006
8000,11/09/2006,364,36.1246347,0,4.8020455,13/08/2006
38000,26/09/2006,2,39.5806772,0,11.7720669,13/08/2006
6000,23/08/2006,2,34.3310364,0,7.4623042,23/08/2006
361600,18/12/2006,80,43.5556345,0,5.946672,27/10/2006
5800,11/07/2007,0,37.755906,0,6.855062900000001,06/06/2007
239586,05/10/2007,17,34.3310364,0,7.4623042,29/07/2007
845,31/05/2008,29,42.7937084,0,9.3569847,30/05/2008
91764,28/08/2008,5,34.3310364,0,7.4623042,20/08/2008
55700,11/03/2010,0,44.7350863,0,5.244615500000001,01/03/2010
25000,24/08/2010,19,40.3088626,0,13.6533,22/08/2010
40200,15/11/2011,0,44.7350863,0,5.244615500000001,07/11/2011
51500,30/04/2013,0,44.3578838,2200,6.601545499999999,10/04/2013
3000,12/05/2016,28,42.7937084,0,9.3569847,02/04/2016
18000,22/03/1964,1,178.0811208,1100,-18.2414978,22/03/1964
0,//1989,10,-95.2415582,0,38.95559540000001,//1989
0,06/12/2000,4,178.4230448,0,-18.1387417,06/12/2000
600,05/06/2004,0,178.4230448,0,-18.1387417,05/06/2004
0,28/09/2005,0,177.4329354,0,-17.7808928,28/09/2005
900,20/02/2007,1,178.4230448,30000,-18.1387417,03/02/2007
0,12/03/2007,5,178.4230448,7000,-18.1387417,09/03/2007
10556,19/01/2009,12,-95.2415582,43247,38.95559540000001,08/01/2009
4561,06/02/2012,10,178.2394248,17000,-17.3586986,22/01/2012
14984,30/03/2012,5,178.2394248,72000,-17.3586986,29/03/2012
400,31/05/2005,0,25.4681016,0,65.53270669999999,25/05/2005
0,04/10/1958,35,3.634741499999999,0,50.07711519999999,30/09/1958
25000,08/07/1977,26,0.5163667,0,43.293955,08/07/1977
1000,/01/1978,3,5.3599355,0,43.3174701,/01/1978
313,21/09/1980,6,1.9057196,0,47.9069417,21/09/1980
0,20/12/1981,0,0.252482,0,47.4602306,20/12/1981
0,/08/1983,0,-0.6172932999999999,5500,44.8506893,/08/1983
212,/05/1983,18,2.3482502,604000,48.8585197,/03/1983
3500,28/05/1983,0,7.000153999999999,0,47.6353003,28/05/1983
0,14/07/1987,23,5.1550274,0,48.097764,14/07/1987
300,03/10/1988,10,4.4232915,500000,43.8008804,03/10/1988
0,27/09/1992,3,3.0629173,0,46.824237,27/09/1992
0,31/12/1993,4,2.1751967,600000,43.0794485,20/12/1993
210,12/01/1994,10,4.3484523,5000,43.7283191,07/01/1994
200,27/06/1994,0,7.264906499999999,0,43.6968332,27/06/1994
0,05/11/1994,3,3.7339517,95000,44.4858159,05/11/1994
780,03/01/1996,0,7.127516399999999,0,43.6521643,03/01/1996
600,30/01/1996,4,3.1231831,6000,43.3303921,27/01/1996
1100,18/01/1999,0,6.049330200000001,0,43.1718773,18/01/1999
3005,15/11/1999,36,3.0629173,500000,46.824237,12/11/1999
0,/02/1999,0,6.3550635,0,46.9102344,/02/1999
200,10/06/2000,1,1.5927048,0,43.7194986,10/06/2000
10,/05/2000,2,-64.7600094,0,46.0954779,/05/2000
600,02/12/2000,0,1.9585483,0,48.8194033,02/12/2000
302,/11/2000,1,7.184687099999999,0,43.7389102,/11/2000
390,07/01/2001,0,-2.0829545,0,48.1348942,05/01/2001
8100,28/03/2001,3,-0.258999,132350,49.28640430000001,21/03/2001
7371,02/05/2001,0,1.9889682,0,50.277579,07/04/2001
721,04/07/2001,0,1.6671592,0,50.7174598,04/07/2001
300,08/07/2001,0,2.5073118,0,49.90796109999999,08/07/2001
180,/01/2002,0,7.534899999999999,0,48.2358164,/01/2002
800,25/08/2002,0,-1.6907275,0,43.3795717,25/08/2002
2500,12/09/2002,23,3.634741499999999,1190000,50.07711519999999,08/09/2002
0,08/01/2003,1,0.229035,0,49.1436255,01/01/2003
27000,03/12/2003,9,-0.8801884,1500000,47.0680266,02/12/2003
1000,17/11/2005,2,2.8932899,0,42.7030975,15/11/2005
0,16/06/2010,25,6.4815964,1500000,43.6120071,15/06/2010
2300,06/11/2011,6,2.4122616,0,48.8480013,06/11/2011
2000,19/06/2013,2,-0.0041922,655000,42.8721257,18/06/2013
1000,07/02/2014,4,6.049330200000001,0,43.1718773,19/01/2014
0,16/11/2014,5,3.634741499999999,0,50.07711519999999,13/11/2014
3000,05/12/2014,5,120.5941298,303000,15.1477652,29/11/2014
0,04/10/2015,20,7.1997893,924000,43.6854715,03/10/2015
24,05/06/2016,4,1.905437,1000000,48.6196421,31/05/2016
70000,/05/1996,0,-52.4038875,0,4.7871028,/05/1996
10000,/11/1988,0,9.376267,0,-1.588636,/11/1988
77845,/06/2012,1,9.453038,0,0.4142689,/06/2012
200,23/05/1997,0,44.7898164,0,41.725964,23/05/1997
300,02/05/1997,4,43.9879572,10000,41.6205758,26/04/1997
0,06/01/1997,3,44.8782076,19500,41.6856848,01/01/1997
0,09/03/2004,0,44.8137885,0,41.7080122,05/03/2004
90,20/07/2004,1,42.719708,2156,43.0427611,15/07/2004
2500,28/04/2005,0,44.8075877,0,41.7108646,23/04/2005
600,24/04/2006,0,41.8011412,0,42.4274618,15/04/2006
1750,22/06/2011,7,44.11215410000001,0,41.9863939,12/06/2011
100018,16/05/2012,5,44.8159465,3000,41.797063,12/05/2012
1000,18/08/2013,0,42.0097045,0,41.8741701,17/08/2013
12000,24/09/2014,0,41.573927,0,41.57177060000001,21/09/2014
0,30/08/1992,0,7.309811499999999,30100,51.2157112,28/08/1992
100000,31/12/1993,5,8.18759,600000,49.08034,21/12/1993
0,12/01/1994,0,-82.9963774,200000,41.5158205,07/01/1994
0,13/04/1994,2,11.98331,193500,51.47532,13/04/1994
5200,09/08/1997,0,14.2669,360000,52.65709,04/07/1997
100000,30/06/1999,7,11.5497865,430000,48.1373144,11/05/1999
330108,20/08/2002,27,10.83269,11600000,48.15837,11/08/2002
450,13/07/2005,0,13.0143715,0,47.63094530000001,10/07/2005
0,26/08/2005,1,13.0143715,220000,47.63094530000001,21/08/2005
1000,17/04/2006,0,13.8220039,0,51.1599961,28/03/2006
0,12/08/2007,1,8.3067361,0,49.4364873,09/08/2007
0,26/06/2009,0,13.0143715,20000,47.63094530000001,22/06/2009
0,07/08/2010,3,12.7892908,0,50.8273239,07/08/2010
0,11/01/2011,4,6.278270699999999,0,50.8938656,08/01/2011
6350,18/06/2013,4,12.75537,12900000,48.36835,28/05/2013
0,30/05/2016,12,13.02728,0,48.26733,27/05/2016
0,/12/1925,0,8.66658,19000,50.0936,/12/1925
0,/06/1926,0,8.66658,31000,50.0936,/06/1926
0,/05/1978,2,-80.1880286,330000,25.775578,/05/1978
12,31/05/1983,0,7.118833599999999,0,50.7174153,31/05/1983
25000,/07/1968,0,-0.4272920000000001,74700,5.532184,/07/1968
2800,25/08/1989,7,-0.826865,0,9.4156664,25/08/1989
2000000,16/07/1991,5,-0.2602285,0,5.561689400000001,14/07/1991
700000,07/07/1995,145,-0.2602285,12500,5.561689400000001,05/07/1995
324602,/09/1999,52,-2.1438948,21000,5.435548199999999,/09/1999
144025,30/06/2001,12,-0.2602285,0,5.561689400000001,27/06/2001
200,08/04/2002,0,-0.2602285,0,5.561689400000001,08/04/2002
2000,12/06/2002,4,-0.2602285,0,5.561689400000001,10/06/2002
332600,10/10/2007,56,-1.0829752,0,10.8685205,10/08/2007
58000,/08/2008,0,-0.7964009,0,10.3659492,/07/2008
19755,08/07/2009,16,-0.2602285,0,5.561689400000001,06/06/2009
139790,21/09/2009,24,-0.826865,0,9.4156664,17/09/2009
7500,05/07/2010,45,-2.5441379,0,5.0761182,20/06/2010
9674,/10/2010,18,-2.396174,0,6.984667600000001,/09/2010
12571,29/07/2011,6,-0.9116263000000001,0,6.6269076,22/07/2011
81473,29/10/2011,14,-0.0104926,0,5.7260331,26/10/2011
25000,30/04/2013,5,-0.2127207,0,9.908143599999999,03/03/2013
5000,15/06/2015,25,-0.2602285,12000,5.561689400000001,02/06/2015
0,14/06/2016,10,-0.264729,0,5.5967192,10/06/2016
1600,30/11/1977,27,23.647047,28000,37.9420016,01/10/1977
0,20/11/1979,15,-77.7161351,0,43.2385381,20/11/1979
1000,27/10/1994,14,23.512685,437700,37.901108,24/10/1994
0,13/01/1997,9,22.4156178,160000,39.6312697,12/01/1997
900,03/02/1998,3,26.5559175,0,39.1064553,03/02/1998
450,/01/2001,11,23.7449945,0,37.9787031,/01/2001
600,29/11/2001,0,23.4999334,0,37.9577564,29/11/2001
0,10/12/2002,0,22.4291642,0,39.6313575,06/12/2002
180,13/12/2002,0,20.8627288,0,37.7325002,13/12/2002
0,27/12/2002,0,26.9143508,0,35.4204604,27/12/2002
450,25/01/2003,0,23.7744208,0,38.3236782,25/01/2003
0,02/02/2003,0,23.800973,600000,38.0991989,02/02/2003
3000,12/10/2006,1,23.6823974,5659,37.95565,08/10/2006
90,22/10/2006,0,23.8180061,0,38.0316434,21/10/2006
600,02/12/2007,2,25.9627947,0,40.9144275,16/11/2007
150,05/12/2010,1,20.8721572,0,39.6036128,29/11/2010
200,06/02/2012,1,23.800973,0,38.0991989,03/02/2012
0,24/10/2014,0,23.7449945,0,37.9787031,24/10/2014
500,09/02/2015,3,25.9627947,0,40.9144275,01/02/2015
200,08/09/2016,4,21.7639226,56000,39.5547323,05/09/2016
0,/11/1975,0,-89.8002083,4700,33.7825701,/11/1975
0,09/09/1988,0,-61.7861801,0,16.31891,09/09/1988
0,/10/1949,40000,-90.35608119999999,15000,14.0562277,/10/1949
1000,/06/1973,5,-118.274525,2500,34.049873,/06/1973
20256,20/09/1982,620,-118.1327294,100000,33.9653101,20/09/1982
6515,30/09/1987,84,-91.5382465,0,15.1507939,30/09/1987
0,//1989,10,-90.35608119999999,0,14.0562277,//1989
600,27/09/1994,10,-91.48457309999999,0,14.4812269,27/09/1994
7435,09/08/1995,31,-92.1525353,0,15.3270142,09/08/1995
6023,01/09/1999,12,-89.5728364,1000,14.9971262,01/09/1999
2524,21/06/2000,16,-90.5154638,0,14.6518608,06/06/2000
98740,04/02/2002,0,-90.35166970000002,0,15.3193379,04/02/2002
0,03/10/2005,0,-90.35166970000002,0,15.3193379,03/10/2005
656,24/09/2007,11,-90.5154638,0,14.6518608,22/09/2007
1440,26/10/2007,0,-90.77464429999999,0,14.2724013,12/10/2007
10800,22/06/2009,0,-90.95040739999999,0,14.2342279,19/06/2009
3270,28/08/2010,0,-90.35166970000002,0,15.3193379,27/08/2010
528753,/11/2011,43,-90.35608119999999,61913,14.0562277,12/10/2011
0,17/10/2014,0,-90.35166970000002,0,15.3193379,15/10/2014
8291,10/08/2015,6,-88.7535293,0,15.8277513,10/08/2015
56845,28/09/2015,2,-89.8483463,0,14.3526717,27/09/2015
220000,09/10/2001,9,-8.433333,0,10.216667,18/08/2001
1200,01/09/2006,0,-12.858318,0,10.048388,31/08/2006
20685,/09/2007,0,-12.3933786,0,11.0595041,/09/2007
4200,08/08/2008,0,-10.433394,0,11.667566,08/08/2008
40000,03/08/2009,2,-12.858318,0,10.048388,03/08/2009
7615,06/07/2010,7,-13.7099489,0,9.5099844,06/07/2010
40411,18/09/2010,1,-12.3933786,0,11.0595041,15/09/2010
11106,17/08/2013,0,-10.433394,0,11.667566,01/08/2013
29628,03/08/2015,9,-13.4608912,0,9.7240735,24/07/2015
0,/10/2003,0,-14.6535147,0,12.1736036,/10/2003
1000,28/09/2004,3,-14.6535147,0,12.1736036,27/09/2004
56792,/08/2010,2,-14.6535147,0,12.1736036,/08/2010
21000,/07/1971,0,-58.0661345,200,6.8139652,/07/1971
0,/01/1989,0,-58.9206295,0,7.1294166,/01/1989
38000,/07/1996,0,-57.9310585,0,6.7074859,/07/1996
274774,25/02/2005,34,-58.297218,465100,6.7343989,15/01/2005
100000,17/12/2008,0,-58.9206295,0,7.1294166,08/12/2008
0,/04/1959,50,-58.53414609999999,0,-34.5072797,/04/1959
0,/11/1962,26,-58.53414609999999,0,-34.5072797,/11/1962
0,15/11/1963,500,-72.1695703,0,19.5799325,14/11/1963
5150,10/07/1987,33,-72.3540644,0,18.5327562,10/07/1987
3000,/12/1987,0,-84.3059772,0,37.5676764,/12/1987
655,27/04/1987,0,-72.841667,0,19.933333,27/04/1987
105,08/05/1987,0,-72.33552949999999,0,18.556548,08/05/1987
1001,27/01/1988,15,-73.0941814,0,18.38834,27/01/1988
2500,20/06/1988,0,-72.6086408,0,19.3048947,20/06/1988
200,30/09/1988,12,-72.3540644,0,18.5327562,30/09/1988
200,08/10/1988,0,-72.6178415,0,18.5065929,08/10/1988
205,30/08/1989,0,-72.39726759999999,0,18.7674806,30/08/1989
5000,11/11/1993,13,-58.53414609999999,0,-34.5072797,11/11/1993
0,/02/1996,0,-73.0941814,0,18.38834,/02/1996
40,17/11/1996,18,-72.6780704,0,19.6706945,15/11/1996
50,06/06/1999,13,-72.3540644,0,18.5327562,06/06/1999
5081,18/05/2001,26,-72.69103489999999,0,19.4547752,16/05/2001
12070,30/08/2003,24,-72.70197240000002,0,19.1098297,29/08/2003
31283,01/06/2004,2665,-71.85367579999999,0,18.3948456,23/05/2004
2500,15/07/2005,6,-72.70197240000002,0,19.1098297,14/07/2005
20010,01/12/2006,11,-72.2720318,0,18.5472176,28/11/2006
4690,31/07/2006,0,-72.70197240000002,0,19.1098297,30/07/2006
15014,30/03/2007,14,-71.7806447,0,19.6118534,26/03/2007
12500,03/06/2007,2,-72.7281546,0,19.9341698,30/05/2007
75947,17/10/2007,41,-72.2720318,0,18.5472176,07/10/2007
9910,21/05/2009,11,-15.4275406,0,27.9975307,15/05/2009
2500,20/10/2009,10,-72.2881907,0,18.4766053,20/10/2009
22085,02/03/2010,27,-73.3759184,0,18.290135,18/02/2010
0,18/10/2010,13,-72.3540644,0,18.5327562,18/10/2010
2358,07/06/2011,34,-72.2881907,0,18.4766053,06/06/2011
2080,13/10/2011,2,-73.68617859999999,0,18.2985962,06/10/2011
11000,26/04/2012,9,-72.2042486,0,19.7546641,08/04/2012
7600,/05/2012,16,-73.3759184,0,18.290135,/05/2012
7865,11/11/2012,17,-72.52444489999999,0,19.120174,10/11/2012
33265,28/06/2013,6,-72.52444489999999,0,19.120174,14/06/2013
30000,05/11/2014,12,-72.2042486,0,19.7546641,03/11/2014
45000,06/04/2015,6,-72.3540644,0,18.5327562,04/04/2015
48280,28/02/2016,5,-72.2042486,0,19.7546641,28/02/2016
22070,24/04/2016,6,-72.3540644,0,18.5327562,23/04/2016
3000,08/05/2016,5,-58.53414609999999,0,-34.5072797,07/05/2016
18373,31/05/2016,1,-72.6178415,0,18.5065929,26/05/2016
6000,24/09/1965,0,-86.79520149999999,500,15.7746919,24/09/1965
15000,/11/1976,20,-88.0052492,0,15.5083249,/11/1976
0,/10/1981,0,-86.5939844,0,16.3036756,/10/1981
0,/10/1984,0,-98.21958049999999,0,18.9664316,/10/1984
30000,/08/1986,0,-83.7716758,0,15.2645967,/08/1986
14000,/08/1988,4,-87.1940999,0,14.0719155,/08/1988
2125,14/09/1988,15,-98.21958049999999,0,18.9664316,14/09/1988
48000,21/11/1990,5,-87.94679839999999,100000,15.575926,09/11/1990
15000,03/11/1993,374,-87.1267184,56700,15.1402628,31/10/1993
500,26/09/1994,1,-98.21958049999999,0,18.9664316,26/09/1994
15000,/10/1994,150,-87.1981124,0,14.0822914,/10/1994
25000,12/09/1995,14,-87.4514684,4000,13.4445848,09/09/1995
75000,20/11/1996,7,-87.94744589999999,31000,15.8550968,20/11/1996
503001,/10/1999,34,-85.8972287,1500,14.850289,/10/1999
0,/01/2002,1,-66.22900469999999,0,18.2179919,/01/2002
969,05/06/2002,10,-87.2014344,100000,14.1056584,23/05/2002
1720,09/09/2002,0,-87.28851209999999,0,13.2918188,09/09/2002
105,15/09/2003,3,-89.1551413,0,14.8391705,14/09/2003
3000,24/12/2003,7,-66.22900469999999,20000,18.2179919,28/11/2003
800,27/06/2005,8,-87.1924859,0,14.0753185,24/06/2005
1500,01/07/2006,4,-87.94744589999999,8000,15.8550968,25/06/2006
500,06/11/2007,1,-86.7888795,0,15.7856181,04/11/2007
313357,12/11/2008,67,-86.7888795,0,15.7856181,19/10/2008
1610,30/08/2010,5,-87.1924859,0,14.0753185,30/08/2010
3400,/08/2010,117,-86.7888795,0,15.7856181,/08/2010
69798,17/10/2011,33,-87.28851209999999,0,13.2918188,17/10/2011
20000,08/01/2014,0,-86.7888795,0,15.7856181,08/01/2014
3000,17/10/2014,4,-87.1924859,1400,14.0753185,15/10/2014
450000,20/10/2016,6,-88.01368230000001,0,15.5187742,18/10/2016
500,22/10/2016,0,-86.4989957,0,13.981796,18/10/2016
7000,06/05/1960,15,114.0317532,0,22.4441954,06/05/1960
135,24/04/1961,0,114.099965,0,22.369178,24/04/1961
11301,11/06/1966,65,114.2099926,8000,22.3565893,11/06/1966
2000,11/08/1969,0,114.2099926,0,22.3565893,11/08/1969
529,13/05/1970,0,114.2118952,0,22.3986512,13/05/1970
909,16/09/1970,0,114.165914,0,22.446805,16/09/1970
7565,07/05/1972,0,114.2099926,0,22.3565893,07/05/1972
14607,16/06/1972,138,114.2099926,0,22.3565893,16/06/1972
1912,/05/1975,0,114.2099926,0,22.3565893,/05/1975
1194,30/04/1975,3,114.27331,0,22.381225,30/04/1975
150,20/05/1975,0,114.2099926,0,22.3565893,20/05/1975
200,/06/1976,0,113.9775838,0,22.3821137,/06/1976
97,23/06/1977,0,114.1374266,0,22.3687497,23/06/1977
300,02/06/1978,0,114.2044458,0,22.3258289,02/06/1978
184,/08/1982,1,114.11024,0,22.376899,/08/1982
612,17/06/1983,1,114.2099926,0,22.3565893,17/06/1983
235,25/06/1985,0,114.2051791,0,22.3328277,25/06/1985
131,26/08/1985,0,114.1531376,0,22.2840932,26/08/1985
0,05/04/1987,0,114.2099926,0,22.3565893,05/04/1987
1000,22/07/1987,0,114.2099926,0,22.3565893,22/07/1987
1857,/05/1989,3,114.2099926,0,22.3565893,/05/1989
1628,08/05/1992,5,114.1775373,50000,22.3003146,01/04/1992
4017,24/07/1994,1,114.2099926,37000,22.3565893,22/07/1994
0,09/05/1997,80,114.2099926,10000,22.3565893,07/05/1997
0,24/06/2005,0,114.194375,0,22.291705,23/06/2005
0,30/06/1970,300,22.6727214,85000,47.8300699,01/05/1970
200,14/05/1996,0,19.9279772,0,47.7866424,14/05/1996
0,09/08/1997,0,19.0949047,10000,47.8078878,04/07/1997
90700,18/03/1999,0,-72.7887836,165000,41.9539726,21/02/1999
42795,16/07/1999,8,20.52053,128400,47.5063719,09/07/1999
2000,01/05/2000,1,20.7787728,55000,48.1067828,06/04/2000
10000,17/03/2001,0,21.7303439,5000,47.8984949,04/03/2001
1430,28/08/2002,0,19.0708518,30000,47.5421628,07/08/2002
0,25/03/2005,0,20.035135,0,46.274835,17/03/2005
0,26/08/2005,0,20.9282447,48000,48.197546,14/08/2005
32000,09/05/2006,0,19.0818122,0,47.5822541,28/03/2006
2000,07/06/2010,1,20.7297417,440000,48.099764,15/05/2010
48565,09/06/2013,0,18.986934,0,47.5393329,03/06/2013
6500,26/09/2014,0,19.0661777,0,47.4952445,14/09/2014
280,29/08/1988,0,-18.6588293,0,66.0754093,29/08/1988
0,19/07/1926,0,88.8766899,0,22.3626859,19/07/1926
2000,19/10/1928,36,73.7832909,0,19.99402,19/10/1928
25000,11/07/1950,45,72.5248557,0,23.0214646,11/07/1950
0,/06/1950,100,72.5167045,0,23.0020117,/06/1950
0,/06/1953,80,72.5167045,0,23.0020117,/06/1953
2000,01/08/1956,0,72.836039,0,21.1492468,01/08/1956
75000,09/09/1956,100,84.0180642,0,27.2590444,09/09/1956
0,/10/1956,50,72.5167045,0,23.0020117,/10/1956
10000,09/09/1957,42,77.0217267,0,23.5061026,09/09/1957
0,/09/1957,92,72.5167045,0,23.0020117,/09/1957
0,/11/1957,53,72.5167045,0,23.0020117,/11/1957
5000,15/11/1958,5,79.47601329999999,0,11.5432364,15/11/1958
13000,04/07/1959,17,69.7046685,0,23.1498405,04/07/1959
0,/07/1959,104,72.5167045,0,23.0020117,/07/1959
0,/09/1959,500,72.5167045,0,23.0020117,/09/1959
160000,10/11/1960,5,72.8240323,0,21.1974205,10/11/1960
0,/07/1960,30,72.5167045,0,23.0020117,/07/1960
0,/08/1960,47,72.5167045,0,23.0020117,/08/1960
0,/09/1960,155,72.5167045,0,23.0020117,/09/1960
0,/07/1961,2000,88.3473827,0,22.5688414,/07/1961
2000,06/09/1961,0,79.09983480000001,0,21.1518708,06/09/1961
0,09/10/1961,57,77.335314,0,28.689047,09/10/1961
0,/10/1961,1000,72.5167045,0,23.0020117,/10/1961
0,/08/1962,100,72.5167045,0,23.0020117,/08/1962
0,/09/1962,73,72.5167045,0,23.0020117,/09/1962
0,/07/1963,200,72.5167045,0,23.0020117,/07/1963
752210,/07/1964,145,91.8330525,0,26.1583082,/07/1964
18400,/10/1964,0,85.4378011,500,23.3718879,/10/1964
0,/09/1964,51,72.5167045,0,23.0020117,/09/1964
0,/09/1964,36,72.5167045,0,23.0020117,/09/1964
900000,/06/1966,47,92.30983859999999,1400,26.2621751,/06/1966
1000000,05/09/1967,300,88.3473827,0,22.5688414,05/09/1967
1000000,12/06/1968,0,91.8330525,0,26.1583082,12/06/1968
7500000,/07/1968,4892,72.5167045,94200,23.0020117,/07/1968
0,/08/1968,1000,72.5167045,0,23.0020117,/08/1968
0,/10/1968,560,72.5167045,0,23.0020117,/10/1968
10351000,/07/1970,627,91.20565529999999,101200,26.0239452,/07/1970
0,02/09/1970,400,72.836039,0,21.1492468,02/09/1970
0,/06/1971,1023,88.3473827,530000,22.5688414,/06/1971
35000,09/09/1971,300,77.335314,0,28.689047,09/09/1971
130000,/06/1971,0,91.8306345,0,26.1683899,/06/1971
0,/06/1974,0,72.5167045,0,23.0020117,/06/1974
0,02/07/1974,260,95.3438675,0,27.4826767,02/07/1974
34000000,/07/1975,350,77.1230471,714259,28.66635,/07/1975
1000000,/08/1977,500,72.7943956,0,18.9447133,/08/1977
45000,/10/1977,60,79.47601329999999,0,11.5432364,/10/1977
32000000,/07/1978,3800,88.3473827,165000,22.5688414,/07/1978
0,/09/1978,810,88.8766899,1000,22.3626859,/09/1978
1010000,/07/1979,100,77.1230471,100000,28.66635,/07/1979
1000000,/10/1979,13,91.8330525,0,26.1583082,/10/1979
0,/11/1979,140,79.47601329999999,0,11.5432364,/11/1979
26000000,25/08/1979,0,77.335314,0,28.689047,25/08/1979
50000,/07/1980,0,91.8330525,0,26.1583082,/07/1980
1000,/07/1980,11,72.836039,0,21.1492468,/07/1980
30000023,/08/1980,1600,77.335314,320000,28.689047,/08/1980
2000000,/09/1980,200,86.167546,0,22.0238764,/09/1980
0,/07/1980,600,72.5167045,0,23.0020117,/07/1980
16000000,04/07/1981,553,72.5167045,250000,23.0020117,04/07/1981
33500000,/08/1982,932,-99.93634349999999,700000,41.6831643,/08/1982
0,/06/1982,0,77.07628799999999,0,28.633267,/06/1982
250000,/07/1983,197,92.7954106,0,24.8099831,/07/1983
0,/08/1983,130,72.8605986,0,19.1738922,/08/1983
0,/12/1983,58,79.47601329999999,0,11.5432364,/12/1983
0,/09/1983,400,72.5167045,0,23.0020117,/09/1983
16000000,/05/1984,245,-73.959935,90000,40.7317386,/05/1984
3000000,25/06/1984,200,88.8766899,0,22.3626859,25/06/1984
0,16/08/1984,14,72.8224643,0,18.9602961,16/08/1984
0,/08/1984,245,87.35686609999999,0,23.5216241,/08/1984
0,/09/1984,36,77.07628799999999,0,28.633267,/09/1984
25000,/06/1985,133,72.852822,0,19.229919,/06/1985
10225000,/06/1985,741,77.335314,500000,28.689047,/06/1985
900000,12/11/1985,130,79.47601329999999,0,11.5432364,12/11/1985
152000,/09/1985,557,77.335314,308000,28.689047,/09/1985
25000,23/06/1985,95,76.41684459999999,0,9.924213199999999,23/06/1985
245000,/08/1986,187,85.4378011,100000,23.3718879,/08/1986
0,10/10/1986,50,72.5167045,276100,23.0020117,10/10/1986
150000,//1986,14,72.5167045,0,23.0020117,//1986
18000000,/08/1987,1200,91.8330525,545000,26.1583082,/08/1987
0,/05/1987,25,74.80469459999999,0,34.149869,/05/1987
0,09/07/1987,30,85.4378011,0,23.3718879,09/07/1987
300000,18/09/1987,59,77.335314,0,28.689047,18/09/1987
16500000,/06/1988,250,84.0180642,929200,27.2590444,/06/1988
221000,09/10/1988,1000,76.7341931,18000,30.6965456,22/09/1988
5600000,/08/1988,850,77.335314,0,28.689047,/08/1988
0,28/07/1989,1591,73.8047351,0,18.567923,28/07/1989
2000,/08/1989,18,91.8330525,0,26.1583082,/08/1989
0,22/03/1990,69,74.82899789999999,0,32.769996,21/03/1990
0,28/10/1990,60,80.1703227,0,13.0841883,24/10/1990
2000,/08/1990,74,72.5167045,0,23.0020117,/08/1990
0,18/06/1990,21,72.8695098,0,19.1765111,13/06/1990
2300000,19/07/1991,59,91.8330525,0,26.1583082,13/07/1991
300000,12/06/1991,72,72.8695098,100000,19.1765111,10/06/1991
2000000,08/05/1991,30,91.8330525,0,26.1583082,07/05/1991
0,30/10/1991,60,77.33288759999999,0,13.5728532,30/10/1991
0,09/07/1991,99,77.02419050000002,118000,8.7447918,01/06/1991
100000,30/07/1991,524,85.4378011,0,23.3718879,30/07/1991
0,29/08/1991,88,77.0880136,0,28.4934402,15/08/1991
4000000,15/09/1991,84,88.3722756,40000,22.4921407,14/09/1991
70000,31/09/1992,500,77.335314,57850,28.689047,08/09/1992
500,08/10/1992,51,76.8990183,182100,8.7189414,08/10/1992
3000000,31/07/1992,16,73.84103499999999,0,18.519518,26/07/1992
500,10/11/1992,179,79.47601329999999,69000,11.5432364,10/11/1992
0,/09/1992,86,73.86797059999999,0,18.5228713,/09/1992
128000000,31/07/1993,827,76.7341931,7000000,30.6965456,08/07/1993
10000,21/10/1993,35,77.5569265,0,13.0028149,11/10/1993
